210900
210900
210900
243900
243900
243900
243900
243900
275900
275900
275900
275900
275900
305300
305300
305300
305300
305300
329600
329600
329600
329600
329600
350300
350300
350300
350300
350300
373500
373500
373500
373500
373500
367200
367200
367200
367200
367200
367200
